RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31
102001,0,United States,Country,"",106811.0,106838.0,106888.0,107014.0,107156.0,107325.0,107491.0,107702.0,107917.0,108173.0,108423.0,108694.0,108878.0,109111.0,109362.0,109687.0,110016.0,110325.0,110658.0,110954.0,111267.0,111546.0,111898.0,112284.0,112858.0,113388.0,113897.0,114240.0,114612.0,114994.0,115405.0,115868.0,116391.0,116951.0,117432.0,117860.0,118229.0,118704.0,119230.0,119852.0,120447.0,121121.0,121807.0,122432.0,122992.0,123548.0,124213.0,124911.0,125635.0,126351.0,127072.0,127808.0,128544.0,129257.0,129969.0,130726.0,131521.0,132323.0,133143.0,133995.0,134838.0,135621.0,136398.0,137187.0,137982.0,138752.0,139505.0,140268.0,141037.0,141819.0,142573.0,143311.0,144048.0,144819.0,145606.0,146391.0,147188.0,148026.0,148907.0,149807.0,150701.0,151621.0,152574.0,153559.0,154528.0,155482.0,156419.0,157361.0,158312.0,159237.0,160171.0,161166.0,162251.0,163388.0,164525.0,165658.0,166859.0,168164.0,169552.0,170946.0,172420.0,173966.0,175604.0,177215.0,178820.0,180408.0,182017.0,183701.0,185431.0,187164.0,188867.0,190652.0,192454.0,194335.0,196235.0,198159.0,200079.0,201894.0,203629.0,205194.0,206592.0,207861.0,209098.0,210268.0,211347.0,212242.0,212939.0,213461.0,213779.0,214007.0,214150.0,214232.0,214297.0,214313.0,214274.0,214142.0,213830.0,213369.0,212753.0,212159.0,211454.0,210663.0,209685.0,208658.0,207459.0,206029.0,204412.0,202665.0,200959.0,199237.0,197527.0,195678.0,193909.0,192127.0,190293.0,188393.0,186546.0,184998.0,183505.0,182053.0,180630.0,179410.0,178467.0,177680.0,177005.0,176478.0,176262.0,176164.0,176100.0,175902.0,175754.0,175718.0,175639.0,175356.0,174671.0,173850.0,172903.0,171974.0,170939.0,169968.0,169000.0,168085.0,167121.0,166091.0,165062.0,164173.0,163558.0,163110.0,162778.0,162414.0,162090.0,161775.0,161566.0,161438.0,161511.0,161747.0,162134.0,162547.0,163011.0,163530.0,164126.0,164818.0,165615.0,166485.0,167458.0,168482.0,169612.0,170787.0,172027.0,173322.0,174651.0,175985.0,177278.0,178501.0,179604.0,180624.0,181578.0,182499.0,183227.0,183826.0,184366.0,184965.0,185552.0,186064.0,186566.0,187153.0,187868.0,188619.0,189338.0,190077.0,190939.0,191833.0,192738.0,193543.0,194341.0,195191.0,196074.0,196936.0,197717.0,198578.0,199516.0,200478.0,201330.0,202217.0,203119.0,204097.0,205095.0,206107.0,207125.0,208151.0,209251.0,210325.0,211382.0,212415.0,213525.0,214684.0,215837.0,216992.0,218098.0,219224.0,220389.0,221614.0,222863.0,224102.0,225300.0,226547.0,227799.0,229071.0,230362.0,231611.0,232774.0,233769.0,234635.0,235418.0,236176.0,236964.0,237813.0,238603.0,239294.0,239961.0,240842.0,241851.0,242777.0,243450.0,243992.0,244515.0,245034.0,245680.0,246563.0,247634.0,248836.0,250069.0,251258.0,252506.0,254019.0,255964.0,258235.0,260729.0,263427.0,266222.0,269039.0
394913,1,"New York, NY",Msa,NY,187591.0,187153.0,186875.0,186342.0,186025.0,185735.0,185558.0,185466.0,185511.0,185634.0,185758.0,185904.0,186178.0,186787.0,187501.0,188171.0,188667.0,189288.0,189909.0,190529.0,191044.0,191552.0,192270.0,193092.0,193990.0,194590.0,195058.0,195476.0,196010.0,196588.0,197158.0,197955.0,198951.0,200170.0,201255.0,202400.0,203350.0,204523.0,205769.0,207369.0,209112.0,210945.0,213014.0,214838.0,216631.0,218223.0,220059.0,221959.0,224007.0,226235.0,228638.0,231028.0,233320.0,235619.0,237968.0,240342.0,242729.0,245098.0,247517.0,249886.0,252245.0,254713.0,257139.0,259680.0,262156.0,264684.0,267057.0,269452.0,271906.0,274679.0,277460.0,280241.0,283059.0,285739.0,288312.0,290908.0,293630.0,296607.0,299699.0,303364.0,307255.0,311158.0,314887.0,318777.0,322642.0,326614.0,330781.0,334750.0,338595.0,342173.0,345816.0,349169.0,352212.0,355102.0,358164.0,361321.0,364887.0,368441.0,372155.0,375678.0,379604.0,383721.0,388243.0,392747.0,397479.0,402243.0,407066.0,411592.0,415944.0,420076.0,424230.0,429016.0,433857.0,438646.0,443101.0,447737.0,452577.0,457556.0,462198.0,466807.0,470734.0,474489.0,477103.0,479320.0,481051.0,482971.0,484297.0,484680.0,484243.0,482865.0,481340.0,479575.0,477990.0,476665.0,476406.0,475828.0,475378.0,473691.0,472041.0,470351.0,468617.0,467477.0,466182.0,464737.0,463307.0,461451.0,458968.0,456329.0,452710.0,449600.0,446271.0,443524.0,440583.0,437251.0,433714.0,430305.0,426462.0,422631.0,419010.0,415586.0,412975.0,410119.0,407615.0,404961.0,403181.0,402059.0,401596.0,401366.0,401285.0,401349.0,400881.0,400670.0,400232.0,400644.0,400908.0,401030.0,400423.0,399216.0,397656.0,395772.0,394391.0,393111.0,392359.0,390948.0,389406.0,387230.0,385363.0,383691.0,382272.0,380971.0,379518.0,378301.0,376939.0,375602.0,374333.0,373405.0,372865.0,372676.0,372503.0,372415.0,372382.0,372485.0,372992.0,373715.0,374429.0,375311.0,376221.0,377656.0,379227.0,380840.0,382566.0,384293.0,386158.0,388174.0,390129.0,391846.0,393733.0,395392.0,397227.0,398491.0,399701.0,400717.0,401615.0,402540.0,403369.0,404114.0,404566.0,405342.0,406134.0,407286.0,408018.0,408988.0,409784.0,410884.0,411809.0,412677.0,413585.0,414531.0,415982.0,417118.0,417887.0,418508.0,419344.0,420650.0,421706.0,422739.0,423838.0,425140.0,426498.0,427960.0,429386.0,431012.0,432955.0,434606.0,436403.0,437672.0,439886.0,442125.0,444862.0,447287.0,449526.0,451468.0,453187.0,454912.0,456975.0,459437.0,461965.0,464520.0,466607.0,468478.0,469603.0,470686.0,471849.0,473286.0,474694.0,475776.0,476510.0,477038.0,477632.0,478245.0,479100.0,479985.0,480761.0,480986.0,480355.0,479366.0,478492.0,478567.0,479641.0,481029.0,482446.0,483751.0,485191.0,486992.0,489417.0,492642.0,496858.0,501651.0,506833.0,511880.0,516732.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,186111.0,186371.0,186390.0,186499.0,186473.0,186500.0,186601.0,186553.0,186438.0,186341.0,186319.0,186444.0,186113.0,185543.0,185210.0,185414.0,185940.0,186420.0,187044.0,187947.0,188964.0,189941.0,190852.0,191880.0,193583.0,195695.0,197667.0,199131.0,200497.0,201797.0,202816.0,204170.0,205859.0,207747.0,209574.0,211030.0,212776.0,214318.0,215984.0,217452.0,218936.0,220974.0,223171.0,224678.0,225815.0,227127.0,229054.0,231059.0,232755.0,234445.0,236383.0,238614.0,240944.0,243104.0,245232.0,247598.0,249961.0,252206.0,254325.0,256613.0,258807.0,261133.0,263327.0,265853.0,268133.0,270403.0,272375.0,274520.0,276813.0,279505.0,282027.0,284735.0,287509.0,290658.0,293985.0,297528.0,301095.0,305235.0,310029.0,315115.0,320074.0,325071.0,330546.0,336045.0,341056.0,345550.0,350087.0,354528.0,359392.0,363567.0,368877.0,374808.0,381655.0,387802.0,394890.0,401995.0,410475.0,419088.0,428265.0,438208.0,449399.0,461026.0,470922.0,479190.0,487348.0,495709.0,502774.0,509827.0,516396.0,524355.0,532261.0,539956.0,546269.0,552607.0,560852.0,569818.0,579467.0,588548.0,596034.0,603063.0,608890.0,614058.0,618558.0,622464.0,627078.0,630307.0,631608.0,632787.0,631163.0,630527.0,629189.0,629109.0,628408.0,627197.0,625363.0,623970.0,621102.0,618418.0,613423.0,607048.0,598722.0,590149.0,583550.0,576272.0,568793.0,558121.0,546580.0,532511.0,518478.0,506251.0,495678.0,486337.0,479173.0,471634.0,462676.0,451176.0,442755.0,438354.0,435095.0,431842.0,428981.0,426358.0,425173.0,425201.0,426195.0,427618.0,430233.0,434249.0,435363.0,433890.0,433620.0,435651.0,439376.0,438742.0,436549.0,433005.0,430178.0,427161.0,422987.0,420192.0,418780.0,418375.0,416297.0,413343.0,408167.0,406764.0,405705.0,404765.0,401999.0,399308.0,398927.0,397966.0,396761.0,395154.0,394431.0,394452.0,396079.0,397706.0,400378.0,403173.0,407048.0,412153.0,416399.0,421987.0,427441.0,435871.0,444887.0,454916.0,463661.0,472194.0,479706.0,488518.0,496285.0,502264.0,507392.0,510963.0,515143.0,515983.0,516442.0,515925.0,516419.0,516912.0,518483.0,518251.0,518748.0,519398.0,522279.0,524901.0,528340.0,532372.0,536576.0,538953.0,541498.0,544073.0,546786.0,549914.0,553175.0,557074.0,559729.0,564314.0,566819.0,570138.0,571957.0,576084.0,579647.0,582836.0,585577.0,589164.0,593067.0,596853.0,599665.0,601430.0,605066.0,607767.0,611450.0,613733.0,617475.0,621237.0,624764.0,627697.0,630622.0,633590.0,638418.0,643459.0,647698.0,652022.0,656111.0,660502.0,663919.0,667487.0,669487.0,669800.0,668823.0,669104.0,669569.0,669063.0,668177.0,665553.0,663134.0,662497.0,666047.0,670527.0,672475.0,672538.0,673373.0,675016.0,676501.0,678923.0,682943.0,688333.0,693770.0,698120.0,699783.0,701018.0,705448.0,712728.0,720482.0,727461.0,734522.0,741757.0,748532.0
394463,3,"Chicago, IL",Msa,IL,163099.0,162799.0,162404.0,161955.0,161353.0,161028.0,160552.0,161119.0,161933.0,163587.0,164890.0,165855.0,166139.0,166088.0,166249.0,166108.0,166280.0,166017.0,165715.0,163323.0,160385.0,156101.0,152793.0,150408.0,149539.0,149434.0,149374.0,149357.0,149298.0,149224.0,149552.0,150970.0,153026.0,155714.0,158002.0,159747.0,160552.0,161022.0,161507.0,162169.0,162731.0,163678.0,164686.0,165653.0,166283.0,167003.0,167890.0,168841.0,170042.0,171275.0,172529.0,173645.0,174749.0,175814.0,176843.0,177994.0,179256.0,180523.0,181834.0,183194.0,184518.0,185641.0,186788.0,188011.0,189404.0,190708.0,191868.0,192998.0,194183.0,195515.0,196814.0,197993.0,199029.0,200146.0,201429.0,202529.0,203705.0,204844.0,206299.0,207675.0,208989.0,210214.0,211282.0,212562.0,213815.0,215247.0,216506.0,217902.0,219047.0,220092.0,221055.0,222245.0,223647.0,225001.0,226391.0,227598.0,229064.0,230388.0,231754.0,233191.0,234742.0,236570.0,238260.0,239937.0,241348.0,242878.0,244562.0,246407.0,248062.0,249770.0,251444.0,253275.0,255103.0,257042.0,258949.0,260763.0,262761.0,264724.0,266503.0,268112.0,269529.0,271006.0,272217.0,273470.0,274509.0,275382.0,275991.0,276666.0,277140.0,277541.0,277734.0,278095.0,278640.0,279385.0,279154.0,278903.0,277713.0,277326.0,276194.0,275712.0,274571.0,273877.0,273016.0,272021.0,271118.0,268320.0,267566.0,264431.0,263691.0,260194.0,258826.0,255483.0,253706.0,250494.0,247918.0,244084.0,240054.0,237056.0,233724.0,231674.0,228669.0,226609.0,224789.0,223370.0,221346.0,219785.0,218325.0,218190.0,217567.0,217413.0,215723.0,215514.0,213924.0,213891.0,211111.0,209708.0,207436.0,206276.0,203857.0,201856.0,199817.0,198247.0,196858.0,194600.0,193204.0,190990.0,190612.0,189300.0,188698.0,186462.0,185463.0,183657.0,182743.0,180750.0,180385.0,179831.0,179839.0,179236.0,178365.0,177615.0,176986.0,177451.0,178159.0,178903.0,179862.0,181098.0,181927.0,183157.0,184080.0,185860.0,187523.0,189794.0,191719.0,193913.0,195032.0,196479.0,197262.0,198542.0,199094.0,199299.0,199778.0,200705.0,201687.0,202162.0,202831.0,203172.0,203868.0,204317.0,204762.0,204885.0,205540.0,206657.0,207659.0,207869.0,208071.0,208336.0,208720.0,209011.0,209399.0,210026.0,210777.0,212020.0,213005.0,213793.0,214376.0,215215.0,216330.0,217353.0,218180.0,218981.0,220002.0,221134.0,222431.0,223502.0,224837.0,225994.0,227043.0,227734.0,228261.0,228995.0,229899.0,231061.0,232126.0,233304.0,234440.0,235278.0,235732.0,236273.0,237054.0,238123.0,238821.0,239407.0,239875.0,240217.0,240619.0,240836.0,241078.0,241462.0,241956.0,242625.0,243291.0,243839.0,244138.0,244100.0,243585.0,242992.0,242596.0,242588.0,243225.0,243815.0,244702.0,245195.0,245715.0,246350.0,247476.0,248977.0,250996.0,253227.0,255446.0,257610.0,259459.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,111373.0,111437.0,111596.0,111914.0,112257.0,112505.0,112681.0,112901.0,113121.0,113456.0,113784.0,114113.0,114171.0,114263.0,114290.0,114457.0,114550.0,114743.0,114972.0,115223.0,115517.0,115854.0,116136.0,116490.0,116940.0,117387.0,117748.0,117856.0,118078.0,118326.0,118712.0,119059.0,119420.0,119344.0,119343.0,119256.0,119842.0,120612.0,121595.0,122543.0,123346.0,124180.0,124926.0,125444.0,125782.0,126464.0,127293.0,128091.0,128402.0,128729.0,128973.0,129215.0,129394.0,129565.0,129752.0,130048.0,130494.0,130949.0,131351.0,131737.0,131975.0,131804.0,131624.0,131528.0,131709.0,131729.0,131801.0,132013.0,132234.0,132385.0,132426.0,132571.0,132779.0,133200.0,133560.0,134051.0,134503.0,135200.0,135896.0,136493.0,136975.0,137411.0,137915.0,138451.0,138695.0,138712.0,138497.0,138414.0,138498.0,138745.0,138993.0,139223.0,139523.0,139943.0,140370.0,140690.0,141418.0,142767.0,144736.0,146318.0,147200.0,147539.0,147849.0,148314.0,148759.0,149248.0,149658.0,150160.0,150907.0,151146.0,151144.0,150952.0,151174.0,151596.0,152018.0,152433.0,152791.0,152737.0,152879.0,152861.0,153112.0,153585.0,154026.0,154477.0,154864.0,155290.0,155551.0,155626.0,155744.0,156378.0,156782.0,157214.0,157208.0,157142.0,157115.0,157256.0,157488.0,157664.0,157820.0,158184.0,158701.0,159030.0,159157.0,159171.0,158514.0,157499.0,156231.0,155376.0,154662.0,154147.0,153833.0,153366.0,152578.0,151623.0,150728.0,150057.0,149924.0,150248.0,150678.0,150763.0,150715.0,150483.0,150406.0,150303.0,150450.0,150605.0,151172.0,151481.0,151526.0,151296.0,151070.0,151196.0,151096.0,151051.0,150352.0,149643.0,148707.0,148021.0,147145.0,146669.0,146335.0,145785.0,145179.0,144269.0,143731.0,143087.0,142919.0,142923.0,143150.0,143225.0,143125.0,142804.0,142634.0,143068.0,143615.0,144229.0,144610.0,145116.0,145705.0,146227.0,146693.0,147116.0,147748.0,148460.0,149333.0,149954.0,150762.0,151628.0,152681.0,153737.0,154875.0,156000.0,157294.0,158588.0,159881.0,161040.0,161947.0,162938.0,163769.0,164610.0,165402.0,166358.0,167064.0,168085.0,168985.0,170218.0,171385.0,172671.0,174180.0,175625.0,177280.0,178887.0,180566.0,182222.0,183968.0,185484.0,186919.0,188261.0,189761.0,191424.0,192975.0,194536.0,196043.0,197737.0,199571.0,201315.0,203258.0,204925.0,206647.0,208266.0,210074.0,211927.0,213567.0,215277.0,216752.0,218439.0,220018.0,221655.0,223072.0,224545.0,226254.0,228103.0,229821.0,231252.0,232649.0,234293.0,236123.0,237831.0,239263.0,240653.0,241840.0,242937.0,243638.0,244452.0,245357.0,246598.0,247990.0,248919.0,249518.0,249882.0,250555.0,251081.0,251612.0,252028.0,252719.0,252752.0,252903.0,252711.0,253421.0,254278.0,255606.0,256755.0,257898.0,259226.0,260751.0,262469.0,264207.0,266483.0,268773.0,271372.0,273348.0
394974,5,"Philadelphia, PA",Msa,PA,120570.0,120415.0,120275.0,120032.0,119868.0,119773.0,119729.0,119706.0,119748.0,119834.0,119963.0,120069.0,120199.0,120367.0,120595.0,120846.0,121096.0,121329.0,121531.0,121688.0,121801.0,121884.0,122008.0,122185.0,122377.0,122575.0,122762.0,122908.0,122980.0,123030.0,123107.0,123351.0,123635.0,123978.0,124174.0,124377.0,124546.0,124790.0,125086.0,125446.0,125851.0,126263.0,126732.0,127107.0,127467.0,127790.0,128344.0,129020.0,129773.0,130506.0,131108.0,131715.0,132276.0,132876.0,133399.0,133907.0,134459.0,135098.0,135685.0,136291.0,136910.0,137639.0,138440.0,139223.0,139997.0,140750.0,141591.0,142416.0,143273.0,144112.0,145112.0,145997.0,146976.0,147923.0,149070.0,150252.0,151428.0,152655.0,153871.0,155329.0,156887.0,158583.0,160141.0,161874.0,163531.0,165275.0,166860.0,168544.0,170236.0,171929.0,173642.0,175307.0,177100.0,178903.0,180841.0,182558.0,184307.0,186131.0,188181.0,190288.0,192496.0,194824.0,197336.0,200001.0,202492.0,204728.0,206860.0,209286.0,212032.0,214496.0,216756.0,218884.0,221328.0,223957.0,226647.0,229308.0,231943.0,234691.0,237305.0,239781.0,241771.0,243639.0,245230.0,246875.0,248212.0,249450.0,250406.0,251194.0,251776.0,252124.0,252311.0,252331.0,252433.0,252484.0,252748.0,252791.0,253168.0,253290.0,253489.0,253216.0,252949.0,252725.0,252502.0,252152.0,251463.0,250993.0,250324.0,249704.0,248419.0,246989.0,245392.0,244008.0,242643.0,241141.0,239664.0,238223.0,236904.0,235725.0,234789.0,233930.0,232999.0,232053.0,231155.0,230573.0,230203.0,230264.0,230514.0,230651.0,230749.0,230421.0,229990.0,229589.0,229574.0,229678.0,229437.0,228600.0,227350.0,225794.0,224087.0,222588.0,221327.0,220397.0,219278.0,217834.0,216109.0,214449.0,213181.0,212319.0,211518.0,210776.0,210006.0,209364.0,208500.0,207605.0,206989.0,206722.0,206456.0,205966.0,205381.0,204976.0,204805.0,204735.0,204766.0,204796.0,205029.0,205244.0,205575.0,206067.0,206835.0,207754.0,208667.0,209416.0,210176.0,210804.0,211406.0,211781.0,212225.0,212691.0,212921.0,212698.0,212601.0,212683.0,212932.0,212893.0,212837.0,212937.0,213203.0,213602.0,213833.0,214032.0,214413.0,215001.0,215342.0,215416.0,215527.0,215908.0,216279.0,216415.0,216454.0,216420.0,216542.0,216816.0,217073.0,217487.0,217956.0,218796.0,219497.0,220193.0,220771.0,221504.0,222231.0,223145.0,224143.0,224945.0,225512.0,225982.0,226678.0,227373.0,228005.0,228709.0,229497.0,230552.0,231519.0,232473.0,233224.0,234285.0,235677.0,237081.0,238162.0,238916.0,239629.0,240190.0,240872.0,241377.0,242207.0,242920.0,243852.0,244544.0,245531.0,246196.0,247101.0,247697.0,248465.0,248928.0,249217.0,249336.0,249633.0,250255.0,251232.0,252271.0,253025.0,254185.0,255462.0,257326.0,259300.0,261797.0,264594.0,267821.0,271053.0,274409.0,277775.0
394692,6,"Houston, TX",Msa,TX,108086.0,108161.0,108169.0,108315.0,108452.0,108551.0,108588.0,108647.0,108810.0,109001.0,109266.0,109551.0,109516.0,109359.0,109222.0,109301.0,109392.0,109558.0,109784.0,110022.0,110180.0,110351.0,110586.0,110819.0,111465.0,112076.0,112706.0,112911.0,113161.0,113401.0,113696.0,113961.0,114232.0,114513.0,114537.0,114540.0,114659.0,115278.0,116146.0,117015.0,117794.0,118512.0,119237.0,119927.0,120466.0,120920.0,121423.0,122001.0,122510.0,122749.0,122796.0,122933.0,122989.0,123127.0,123220.0,123502.0,123821.0,124074.0,124520.0,124944.0,125144.0,125129.0,124763.0,124579.0,124554.0,124694.0,124831.0,124694.0,124766.0,124960.0,125176.0,125316.0,125459.0,125723.0,126265.0,126883.0,127453.0,127970.0,128442.0,129109.0,129637.0,130099.0,130445.0,130776.0,131182.0,131390.0,131483.0,131557.0,131666.0,131993.0,132187.0,132542.0,132756.0,133088.0,133384.0,133754.0,134268.0,135246.0,136672.0,137814.0,138974.0,139472.0,140426.0,141048.0,141958.0,142746.0,143490.0,144317.0,145015.0,145662.0,145944.0,146208.0,146170.0,146450.0,146497.0,146607.0,146542.0,146451.0,146605.0,146616.0,146881.0,147009.0,147341.0,147609.0,148127.0,148553.0,149064.0,149580.0,150215.0,150899.0,151452.0,152029.0,152514.0,152723.0,152740.0,152894.0,153238.0,153726.0,153945.0,154384.0,154765.0,155128.0,155386.0,155644.0,155447.0,155040.0,154497.0,154161.0,153595.0,152968.0,152481.0,151927.0,151355.0,150852.0,150116.0,149269.0,148642.0,148619.0,148660.0,148571.0,148529.0,148769.0,149231.0,149552.0,149628.0,149434.0,149593.0,149864.0,150056.0,150083.0,150332.0,150585.0,150637.0,150176.0,149174.0,147974.0,147094.0,146575.0,146345.0,145995.0,145516.0,144739.0,143634.0,142691.0,141920.0,141528.0,141360.0,141416.0,141438.0,141461.0,140913.0,140601.0,140497.0,140793.0,141168.0,141362.0,141686.0,141946.0,142427.0,142894.0,143306.0,143516.0,144107.0,144712.0,145539.0,146381.0,147724.0,149293.0,150795.0,152034.0,153231.0,154477.0,155822.0,157318.0,158800.0,160184.0,161487.0,162784.0,163723.0,164551.0,165351.0,166648.0,168102.0,169807.0,171468.0,172936.0,174255.0,175620.0,176942.0,178158.0,179548.0,180958.0,182300.0,183344.0,184071.0,184696.0,185330.0,186254.0,186964.0,187591.0,188420.0,189229.0,189751.0,189984.0,190529.0,191178.0,191987.0,192468.0,192908.0,193200.0,193972.0,194863.0,195359.0,195898.0,196535.0,197307.0,197762.0,198196.0,198618.0,199004.0,199422.0,199908.0,200442.0,200942.0,201484.0,201940.0,202521.0,203524.0,204624.0,205553.0,206251.0,207216.0,208153.0,208930.0,209385.0,209867.0,210852.0,211722.0,212257.0,212223.0,212513.0,213206.0,214060.0,214654.0,214806.0,215186.0,215510.0,215964.0,215993.0,216306.0,217022.0,217976.0,218805.0,219540.0,220402.0,221491.0,223081.0,224729.0,226735.0,228821.0,231195.0
